po_id	po_label	pato_id	pato_label	proposed_label	review_scope	pato_is_attribute	evidence_count	origins	example_1	example_2	example_3	review_status	reviewer	review_date	review_notes
PO_0009001	fruit	PATO_0001284	desaturated red	fruit desaturated red	reusable_phenotype	false	1	saudi_ncvc:1	Gymnosporia parviflora (Vahl) Chiov. (p177): pale red			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009001	fruit	PATO_0001947	netted	fruit netted	reusable_phenotype	false	1	saudi_ncvc:1	Senegalia hamulosa (Benth.) Boatwr. (p189): prominently reticulate			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009001	fruit	PATO_0104079	reddish purple	fruit reddish purple	reusable_phenotype	false	1	saudi_ncvc:1	Gymnosporia forsskaoliana (Sebsebe) Jordaan (p176): red tending to purple			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009006	shoot system	PATO_0000950	grey	shoot system grey	reusable_phenotype	false	1	saudi_ncvc:1	Artemisia sieberi Besser (p155): grey foliage			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009006	shoot system	PATO_0002359	broad	shoot system broad	reusable_phenotype	false	1	saudi_ncvc:1	Salvadora persica L. (p241): wide crown			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009010	seed	PATO_0001286	desaturated yellow	seed desaturated yellow	reusable_phenotype	false	1	saudi_ncvc:1	Justicia flava (Forssk.) Vahl (p258): pale yellow			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009010	seed	PATO_0002118	multiple	seed multiple	reusable_phenotype	false	1	saudi_ncvc:1	Withania somnifera (L.) Dunal (p249): seeds are numerous			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009010	seed	PATO_0002430	strap-shaped	seed strap-shaped	reusable_phenotype	false	1	saudi_ncvc:1	Vachellia johnwoodii (Boulos) Ragup., Seigler, Ebinger & Maslin (p61): seeds strap-shaped			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009010	seed	PATO_0104035	pendent	seed pendent	reusable_phenotype	false	1	saudi_ncvc:1	Vachellia flava (Forssk.) Kyal. & Boatwr. (p59): seeds hang from the dry pods			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009046	flower	PATO_0001251	dark grey	flower dark grey	reusable_phenotype	false	1	saudi_ncvc:1	Indigofera oblongifolia Forssk. (p294): flowers of dark grey colour			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009046	flower	PATO_0001260	light purple	flower light purple	reusable_phenotype	false	1	saudi_ncvc:1	Moringa peregrina (Forssk.) Fiori (p77): light purple			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009046	flower	PATO_0001266	desaturated blue	flower desaturated blue	reusable_phenotype	false	1	saudi_ncvc:1	Teramnus repens subsp. gracilis (Chiov.) Verdc. (p198): pale blue, small flowers			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009046	flower	PATO_0001566	distributed	flower distributed	reusable_phenotype	false	1	saudi_ncvc:1	Commelina africana L. (p281): Flowers scattered			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009046	flower	PATO_0002191	aromatic	flower aromatic	reusable_phenotype	false	1	saudi_ncvc:1	Cordia monoica Roxb. (p25): fragrant			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009046	flower	PATO_0002260	semi erect	flower semi erect	reusable_phenotype	false	1	saudi_ncvc:1	Prunus arabica (Olivier) Meikle (p92): nearly erect			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009046	flower	PATO_0002430	strap-shaped	flower strap-shaped	reusable_phenotype	false	1	saudi_ncvc:1	Anvillea garcinii (Burm.f.) DC. (p152): Flowers ligulate			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009046	flower	PATO_0104059	pinkish white	flower pinkish white	reusable_phenotype	false	1	saudi_ncvc:1	Lotus arabicus Sol. ex L. (p296): white tending to pink			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009046	flower	PATO_0104151	dark pink	flower dark pink	reusable_phenotype	false	1	saudi_ncvc:1	Lotus goetzei Harms (p297): dark pink in colour			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009046	flower	PATO_0104314	crimson	flower crimson	reusable_phenotype	false	1	saudi_ncvc:1	Hibiscus deflersii Schweinf. ex Cufod. (p212): dark crimson red			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009047	stem	PATO_0000327	low brightness	stem low brightness	reusable_phenotype	false	1	saudi_ncvc:1	Senegalia asak (Forssk.) Kyal. & Boatwr. (p54): main stem dark			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009047	stem	PATO_0001251	dark grey	stem dark grey	reusable_phenotype	false	1	saudi_ncvc:1	Vachellia etbaica (Schweinf.) Kyal. & Boatwr. (p58): dark grey			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009047	stem	PATO_0104031	cream	stem cream	reusable_phenotype	false	1	saudi_ncvc:1	Pittosporum viridiflorum Sims (p84): pale cream in colour			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009049	inflorescence	PATO_0001262	light red	inflorescence light red	reusable_phenotype	false	1	saudi_ncvc:1	Pluchea dioscoridis (L.) DC. (p160): light red in colour			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009049	inflorescence	PATO_0001331	odorous	inflorescence odorous	reusable_phenotype	false	1	saudi_ncvc:1	Pluchea dioscoridis (L.) DC. (p160): with an aromatic scent			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009058	perianth	PATO_0104032	coriaceous	perianth coriaceous	reusable_phenotype	false	1	saudi_ncvc:1	Haloxylon persicum Bunge (p124): leathery perianth			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009081	higher order inflorescence axis	PATO_0000122	length	higher order inflorescence axis length	reusable_trait	true	1	saudi_ncvc:1	Deverra triradiata subsp. musilii Hochst. ex Boiss. (p135): 8-25 mm long			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009088	seed coat	PATO_0000700	rough	seed coat rough	reusable_phenotype	false	1	saudi_ncvc:1	Withania somnifera (L.) Dunal (p249): rough, granular surface			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009088	seed coat	PATO_0001759	granular	seed coat granular	reusable_phenotype	false	1	saudi_ncvc:1	Withania somnifera (L.) Dunal (p249): granular surface			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020038	petiole	PATO_0002348	ligneous	petiole ligneous	reusable_phenotype	false	1	saudi_ncvc:1	Hyphaene thebaica (p20): petioles woody			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020038	petiole	PATO_0070059	rusty	petiole rusty	reusable_phenotype	false	1	saudi_ncvc:1	Grewia velutina (Forssk.) Lam. (p211): rusty petiole			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020039	leaf lamina	PATO_0000454	hairy	leaf lamina hairy	reusable_phenotype	false	1	saudi_ncvc:1	Maytenus undata (Thunb.) Blakelock (p40): with hairs			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020039	leaf lamina	PATO_0002241	trilobed	leaf lamina trilobed	reusable_phenotype	false	1	saudi_ncvc:1	Deverra triradiata subsp. musilii Hochst. ex Boiss. (p135): the blade is three-lobed			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020040	leaf base	PATO_0000616	asymmetrical	leaf base asymmetrical	reusable_phenotype	false	1	saudi_ncvc:1	Rhynchosia minima (L.) DC. (p299): usually oblique at the base			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020041	stipule	PATO_0001419	sharp	stipule sharp	reusable_phenotype	false	1	saudi_ncvc:1	Capparis spinosa var. aegyptia (Lam.) Boiss. (p172): stipules sharp			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020043	compound leaf	PATO_0000122	length	compound leaf length	reusable_trait	true	1	saudi_ncvc:1	Delonix elata (L.) Gamble (p50): dimensions (20 cm and 16 cm)			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020043	compound leaf	PATO_0000921	width	compound leaf width	reusable_trait	true	1	saudi_ncvc:1	Delonix elata (L.) Gamble (p50): dimensions (20 cm and 16 cm)			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020049	leaflet	PATO_0000389	acute	leaflet acute	reusable_phenotype	false	1	saudi_ncvc:1	Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger (p55): acute-edged			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020049	leaflet	PATO_0001154	elongated	leaflet elongated	reusable_phenotype	false	1	saudi_ncvc:1	Searsia retinorrhoea (Steud. ex Oliv.) Moffett (p18): elongate			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020049	leaflet	PATO_0001412	unstructured	leaflet unstructured	reusable_phenotype	false	1	saudi_ncvc:1	Commiphora gileadensis (L.) C.Chr. (p29): entire-margined			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020049	leaflet	PATO_0002445	torsioned	leaflet torsioned	reusable_phenotype	false	1	saudi_ncvc:1	Pistacia falcata Becc. (p16): indirectly twisted at the base			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020061	coma	PATO_0000467	present	coma present	reusable_phenotype	false	1	saudi_ncvc:1	Tamarix nilotica (Ehrenb.) Bunge (p105): with a tuft of hair at the edge			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020075	mericarp	PATO_0000406	curved	mericarp curved	reusable_phenotype	false	1	saudi_ncvc:1	Geranium biuncinatum Kokwaro (p301): with two horns curved at the apex			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020121	lateral root	PATO_0000467	present	lateral root present	reusable_phenotype	false	1	saudi_ncvc:1	Pulicaria undulata subsp. undulata (p271): roots lateral			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020122	inflorescence axis	PATO_0000122	length	inflorescence axis length	reusable_trait	true	1	saudi_ncvc:1	Prosopis koelziana Burkart (p53): on a rachis 1 cm long			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020128	leaf margin	PATO_0000323	white	leaf margin white	reusable_phenotype	false	1	saudi_ncvc:1	Deverra triradiata subsp. musilii Hochst. ex Boiss. (p135): the leaves have broad white margins			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020128	leaf margin	PATO_0001365	spiny	leaf margin spiny	reusable_phenotype	false	1	saudi_ncvc:1	Pandanus tectorius Parkinson (p82): short spines			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020128	leaf margin	PATO_0001594	arched	leaf margin arched	reusable_phenotype	false	1	saudi_ncvc:1	Pandanus tectorius Parkinson (p82): leaf margins are arched			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020128	leaf margin	PATO_0001786	split	leaf margin split	reusable_phenotype	false	1	saudi_ncvc:1	Calamagrostis arenaria (L.) Roth (p311): split to irregularly torn at the margin			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020137	leaf apex	PATO_0001365	spiny	leaf apex spiny	reusable_phenotype	false	1	saudi_ncvc:1	Cornulaca monacantha Delile (p122): with a spiny apex			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020137	leaf apex	PATO_0001500	tapered	leaf apex tapered	reusable_phenotype	false	1	saudi_ncvc:1	Dracaena hanningtonii Baker (p147): tapering at the apex			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025008	petal margin	PATO_0104013	greenish yellow	petal margin greenish yellow	reusable_phenotype	false	1	saudi_ncvc:1	Periploca visciformis (Vatke) K.Schum. (p144): corolla petals have greenish-yellow margins			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025025	root system	PATO_0001855	horizontal	root system horizontal	reusable_phenotype	false	1	saudi_ncvc:1	Iris florentina L. (p303): thick, horizontal root system			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025034	leaf	PATO_0000327	low brightness	leaf low brightness	reusable_phenotype	false	1	saudi_ncvc:1	Phyllogeiton discolor (Klotzsch) Herzog (p86): dark beneath			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025034	leaf	PATO_0001359	rugose	leaf rugose	reusable_phenotype	false	1	saudi_ncvc:1	Lantana rugosa Thunb. (p251): much wrinkled			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025034	leaf	PATO_0002226	subcylindrical	leaf subcylindrical	reusable_phenotype	false	1	saudi_ncvc:1	Dracaena hanningtonii Baker (p147): subcylindrical			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025034	leaf	PATO_0002235	blade-like	leaf blade-like	reusable_phenotype	false	1	saudi_ncvc:1	Dracaena ombet (p21): leaves sword-shaped			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025034	leaf	PATO_0002430	strap-shaped	leaf strap-shaped	reusable_phenotype	false	1	saudi_ncvc:1	Crinum album (Forssk.) Herb. (p260): leaves are strap-shaped			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025034	leaf	PATO_0104114	yellowish green	leaf yellowish green	reusable_phenotype	false	1	saudi_ncvc:1	Searsia retinorrhoea (Steud. ex Oliv.) Moffett (p18): yellowish-green			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025034	leaf	PATO_0104123	deep green	leaf deep green	reusable_phenotype	false	1	saudi_ncvc:1	Dobera glabra (Forssk.) Juss. ex Poir. (p98): leaves are intensely green;			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025073	branch	PATO_0001251	dark grey	branch dark grey	reusable_phenotype	false	1	saudi_ncvc:1	Searsia retinorrhoea (Steud. ex Oliv.) Moffett (p18): branches usually dark grey			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025073	branch	PATO_0001252	light grey	branch light grey	reusable_phenotype	false	1	saudi_ncvc:1	Rhizophora mucronata Poir. (p91): light grey			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025073	branch	PATO_0001272	desaturated green	branch desaturated green	reusable_phenotype	false	1	saudi_ncvc:1	Senna alexandrina Mill. (p190): pale green, spreading branches			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
